Date,DraftType,Overall,Pick,Player,Position,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
1970-01-01 00:00:00,SAME,1.0,1.01, , ,54834,Legion Front Lines (PPR),"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,11539,Butt Pirates,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.0, WR_PPR: 0.0, TE_PPR: 0.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,69874,VHF Dynasty League,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 2-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,70314,Northcreek Man's League,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,45189, Jim Brown  4=ever,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,71424,Apex Amateur Superflex Dynasty 209,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,31653,HIGH SIERRA FOOTBALL,"QB: 1, RB: 0-2, WR: 2-4, TE: 1, PK: 1, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,36460,DELTA 26,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,38907,World Top Football,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,17448,Good Vs Evil Devy League,"QB: 1, RB: 1-4, WR: 2-5, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,48512,My Dynasty,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,77606,Clownpunchers Inc.,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,50109,Padre Champs ,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 0-1, Def: 0-1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,61448,Apex Rookie Superflex Dynasty 141,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,36965,Nutters & 3 Putters Fantasy League,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,61203,Great Lakes Dynasty Football League,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, DT+DE: 1, LB: 2, CB+S: 2, ","QB_pTD: 0.2, RB_PPR: 0.02, WR_PPR: 0.02, TE_PPR: 0.02",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,48934,Zealots Field AC 03,"QB: 1, RB: 1-4, WR: 2-5, TE: 1-4, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,28993,Good vs Evil 2,"QB: 1-2, RB: 1-6, WR: 2-7, TE: 1-6, ","QB_pTD: 5.5, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",24.0,2.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,71150,SuperHero's and Villains,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,58946,Misguided Angels Devy Dynasty League,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-3, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,74673,The Road to Glory,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ","QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,17879,Superflex Champions,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",14.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,12005,"Project: Butt Stuff , A Tight End Premium League","QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,25783,If You Were Me Would You?,"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,53599,Daterick’s Dynasty League (DDL),"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,11711,The League of Ordinary Gentlemen (LoOG),"QB: 1-2, RB: 2-3, WR: 3-4, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,33816,Masters Copper Dynasty 140402 - Ontario 3,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,52088,Royal Rumble,"QB: 1-2, RB: 1-5, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,48953,DataForce: COUCH SPUD ,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,36367,Locked In!!   Dynasty League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-4, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,24560,The Schmucks,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,42746,Hugo Fantasy Football League,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,53394,The Best Empire Dynasty Fantasy Football League,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,15266,Live and Let Dy ,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",14.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,19951,UKFL Dynasty League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, Def: 1, ","QB_pTD: 6.0, RB_PPR: 3.0, WR_PPR: 3.0, TE_PPR: 3.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,58281,Masters Copper Dynasty 140371 - Ghost of 48,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,49576,League of Ordinary Gentleman,"QB: 2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,63382,Masters Copper Dynasty 140331,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,74399,--GREEK SQUAD--,"QB: 1, RB: 2-4, WR: 3-5, TE: 2-3, PK: 1-2, DE: 2, DT: 1-2, LB: 3-4, CB: 2-3, S: 2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,44405,DYNASTY FOOTBALL LEAGUE,"QB: 1, RB: 1-2, WR: 2-3, TE: 1-2, TMPK: 1, DE: 1-2, DT: 1-2, LB: 2-4, CB: 2-3, S: 2-3, ","QB_pTD: 2.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",32.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,57358,Let's All Go To The Lobby,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,11879,FCL 2021,"QB: 1, RB: 1-3, WR: 3-5, TE: 1-3, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,33770,"The Good, the Bad, and the Ugly","QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,31542,College Football Wars,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",24.0,2.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,56648,Masters Bronze Dynasty 140551 - Gurus 2,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,41566,The League Awakens,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,71060,NDL (No Douche League),"QB: 1-2, RB: 1-4, WR: 2-5, TE: 1-3, PK: 1-2, PN: 1-2, DE: 1-3, DT: 1-2, LB: 3-4, CB: 1-3, S: 1-3, ","QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,19839,Do Work,"QB: 1, RB: 1-2, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,73046,Dynasty Kings,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-3, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,33656,Masters Copper Dynasty 140351,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,43424,Mid Life Crisis,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,44446,The Madhouse,"QB: 2-3, RB: 2-9, WR: 3-10, TE: 2-9, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",20.0,2.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,65441,6-Pack Dynasty Draft 2021,"QB: 2, RB: 3-7, WR: 4-8, TE: 2-6, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",6.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,36130,Gridiron Greats dynasty league,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,43485,DLF Charter League II,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 2-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,63737,Florida Connection Dynasty League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 1, LB: 1, CB+S: 1, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,37846,Defenders of Dynasty,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,38680,IDP SuperFlex,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, DT+DE: 2, LB: 2, CB+S: 2, ","QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,32917,Fantasy Footballers Anonymous,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,47959,Apex Veteran Dynasty 222,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,36765,Champions Dynasty League,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,40726,Legacy Dynasty League,"QB: 2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,10646,Dynasty of the Four Horsemen,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 2-4, LB: 2-4, CB+S: 3-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,45849,AFC vs. NFC (2021),"QB: 1, RB: 1-4, WR: 3-7, TE: 1-4, DE: 2-3, DT: 1-2, LB: 3-4, CB: 1-3, S: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",16.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,42745,Ultimate Dynasty League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DE: 1-2, DT: 1-2, LB: 2, CB: 1-2, S: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,44175,Rise To The Challenge 35.11,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,41119,Masters Tin Dynasty 140150,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,62473,The Fantasy League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,70907,#Footclan Dynasty League,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,26819,Detroit Ballers......2021 Ass version,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,49183,The NEIA dynasty,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,18293,Masters Copper Dynasty 140238,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,29577,NFL FANATICS III,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,72619,Dynasty Refinery LL2,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",24.0,2.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,57076,Sunday Morning General Managers,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,48634,Dynasty Elite,"QB: 1, RB: 1-3, WR: 1-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,12684,Masters Copper Dynasty 140358 - Browns Backers,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,50582,AC/DC Dynasty League,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,29393,Pirate’s Swag Dynasty League ,"QB: 1, RB: 1-3, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,13722,National Bromance Association,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, PK: 1, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ","QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,51360,Rooney Dynasty League,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,15780,Masters Tin Dynasty 140085,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,64461,BORN TO SUPERFLEX IV,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,57002,Fast and Furious Dynasty,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-6, DT+DE: 3-5, LB: 3-5, CB+S: 3-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,65595,GDL 2,"RB: 2-3, WR: 3-5, TE: 1-3, TMQB: 1, TMPK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 0, RB_PPR: 0.8, WR_PPR: 1.0, TE_PPR: 1.0",32.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,72158,The League of Extraordinarily Classy Gentlemen,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,60732,Canadian Dynasty Football League,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, ","QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,41371,Masters Tin Dynasty 140078,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,61176,The Gridiron Dynasty Fanatics Association,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 2-6, DT+DE: 3-5, LB: 3-5, CB+S: 3-5, ","QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,55308,Dynasty Double Take,"QB: 1-2, RB: 2-4, WR: 3-6, TE: 1-3, PK: 1, DE: 2, DT: 1-2, LB: 2-4, CB: 2-4, S: 1-2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",16.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,39091,Masters Bronze Dynasty 140547 - Erie 7,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,67682,oasis Fans Midwest -Season 20!!!,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,46464,D-Liga Lebowski,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
1970-01-01 00:00:00,SAME,1.0,1.01, , ,64921,The Shiva Bowl,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
