,Pick,Overall,Player,Position,Date,league_id,DraftType,Name,Lineup,Scoring,Teams,Copies,posrank
0,01.01,1.0,"Lawrence, Trevor",QB,2021-05-03 14:21:11,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
1,01.02,2.0,"Fields, Justin",QB,2021-05-03 15:34:06,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
2,01.03,3.0,"Pitts, Kyle",TE,2021-05-03 16:26:15,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
3,01.04,4.0,"Lance, Trey",QB,2021-05-03 17:57:56,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
4,01.05,5.0,"Harris, Najee",RB,2021-05-03 17:58:24,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
5,01.06,6.0,"Chase, Ja'Marr",WR,2021-05-03 19:30:20,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
6,01.07,7.0,"Wilson, Zach",QB,2021-05-03 20:41:16,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,4.0
7,01.08,8.0,"Etienne, Travis",RB,2021-05-03 21:28:42,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
8,01.09,9.0,"Williams, Javonte",RB,2021-05-03 21:28:55,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
9,01.10,10.0,"Smith, DeVonta",WR,2021-05-03 21:47:06,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
10,01.11,11.0,"Jones, Mac",QB,2021-05-03 22:11:52,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,5.0
11,01.12,12.0,"Waddle, Jaylen",WR,2021-05-03 22:32:28,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
12,02.01,13.0,"Bateman, Rashod",WR,2021-05-04 01:18:24,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,4.0
13,02.02,14.0,"Moore, Elijah",WR,2021-05-04 01:19:58,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,5.0
14,02.03,15.0,"Sermon, Trey",RB,2021-05-04 02:11:46,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,4.0
15,02.04,16.0,"Freiermuth, Pat",TE,2021-05-04 12:29:47,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
16,02.05,17.0,"Moore, Rondale",WR,2021-05-04 12:29:47,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,6.0
17,02.06,18.0,"Carter, Michael",RB,2021-05-04 12:34:13,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,5.0
18,02.07,19.0,"Marshall, Terrace",WR,2021-05-04 12:39:35,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,7.0
19,02.08,20.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,1.0
20,02.09,21.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,2.0
21,02.10,22.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,3.0
22,02.11,23.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,4.0
23,02.12,24.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,5.0
24,03.01,25.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,6.0
25,03.02,26.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,7.0
26,03.03,27.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,8.0
27,03.04,28.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,9.0
28,03.05,29.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,10.0
29,03.06,30.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,11.0
30,03.07,31.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,12.0
31,03.08,32.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,13.0
32,03.09,33.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,14.0
33,03.10,34.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,15.0
34,03.11,35.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,16.0
35,03.12,36.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,17.0
36,04.01,37.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,18.0
37,04.02,38.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,19.0
38,04.03,39.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,20.0
39,04.04,40.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,21.0
40,04.05,41.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,22.0
41,04.06,42.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,23.0
42,04.07,43.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,24.0
43,04.08,44.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,25.0
44,04.09,45.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,26.0
45,04.10,46.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,27.0
46,04.11,47.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,28.0
47,04.12,48.0, , ,1970-01-01 00:00:00,42284.0,SAME,DLF Dynasty Champion Series 006 - South,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",12.0,1.0,29.0
48,01.01,1.0,"Lawrence, Trevor",QB,2021-04-19 12:32:27,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,1.0
49,01.02,2.0,"Fields, Justin",QB,2021-04-19 13:08:58,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,2.0
50,01.03,3.0,"Chase, Ja'Marr",WR,2021-04-19 13:44:53,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,1.0
51,01.04,4.0,"Pitts, Kyle",TE,2021-04-19 13:54:04,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,1.0
52,01.05,5.0,"Wilson, Zach",QB,2021-04-19 16:24:48,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,3.0
53,01.06,6.0,"Harris, Najee",RB,2021-04-19 16:30:48,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,1.0
54,01.07,7.0,"Lance, Trey",QB,2021-04-19 18:17:35,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,4.0
55,01.08,8.0,"Jones, Mac",QB,2021-04-19 19:02:08,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,5.0
56,01.09,9.0,"Etienne, Travis",RB,2021-04-19 22:46:20,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,2.0
57,01.10,10.0,"Williams, Javonte",RB,2021-04-19 22:49:26,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,3.0
58,01.11,11.0,"Smith, DeVonta",WR,2021-04-19 22:51:41,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,2.0
59,01.12,12.0,"Bateman, Rashod",WR,2021-04-19 22:55:10,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,3.0
60,01.13,13.0,"Waddle, Jaylen",WR,2021-04-20 05:49:37,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,4.0
61,02.01,14.0,"Marshall, Terrace",WR,2021-04-20 12:34:26,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,5.0
62,02.02,15.0,"Moore, Rondale",WR,2021-04-20 13:01:27,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,6.0
63,02.03,16.0,"Gainwell, Kenneth",RB,2021-04-20 13:01:46,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,4.0
64,02.04,17.0,"Moore, Elijah",WR,2021-04-20 14:10:51,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,7.0
65,02.05,18.0,"Freiermuth, Pat",TE,2021-04-20 14:10:51,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,2.0
66,02.06,19.0,"Sermon, Trey",RB,2021-04-20 20:07:37,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,5.0
67,02.07,20.0,"Carter, Michael",RB,2021-04-20 23:36:26,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,6.0
68,02.08,21.0,"Toney, Kadarius",WR,2021-04-21 02:37:01,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,8.0
69,02.09,22.0,"Hubbard, Chuba",RB,2021-04-21 18:13:45,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,7.0
70,02.10,23.0,"Brown, Dyami",WR,2021-04-21 18:45:24,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,9.0
71,02.11,24.0,"Jordan, Brevin",TE,2021-04-21 19:26:00,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,3.0
72,02.12,25.0,"Wallace, Tylan",WR,2021-04-21 19:47:43,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,10.0
73,03.01,26.0,"St. Brown, Amon-Ra",WR,2021-04-21 20:41:59,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,11.0
74,03.02,27.0,"Williams, Seth",WR,2021-04-21 20:41:59,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,12.0
75,03.03,28.0,"Stevenson, Rhamondre",RB,2021-04-21 20:50:23,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,8.0
76,03.04,29.0,"Rodgers, Amari",WR,2021-04-21 20:50:23,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,13.0
77,03.05,30.0,"Eskridge, D'Wayne",WR,2021-04-21 20:51:27,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,14.0
78,03.06,31.0,"Collins, Nico",WR,2021-04-21 20:57:01,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,15.0
79,03.07,32.0,"Jefferson, Jermar",RB,2021-04-21 21:08:08,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,9.0
80,03.08,33.0,"Herbert, Khalil",RB,2021-04-21 21:10:09,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,10.0
81,03.09,34.0,"Trask, Kyle",QB,2021-04-21 21:11:52,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,6.0
82,03.10,35.0,"Hill, Kylin",RB,2021-04-21 21:25:10,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,11.0
83,03.11,36.0,"Patterson, Jaret",RB,2021-04-21 21:25:10,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,12.0
84,03.12,37.0,"Atwell, Tutu",WR,2021-04-21 21:26:43,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,16.0
85,04.01,38.0,"Schwartz, Anthony",WR,2021-04-22 12:39:48,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,17.0
86,04.02,39.0,"Grimes, Trevon",WR,2021-04-22 15:06:01,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,18.0
87,04.03,40.0,"Mond, Kellen",QB,2021-04-22 15:17:52,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,7.0
88,04.04,41.0,"Terry, Tamorrion",WR,2021-04-22 15:27:57,55188.0,SAME,Dynasty Awesome Sauce with the Homies,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,19.0
